;edit_history_tweet_ids;id;text;withheld;intent
686;['1623384793223143440'];1623384793223143424;"@LI_politic_guy So because they want to feel confirtable due to mental illness you have to promote self mutilation?
It's like encouraging an anorexic to not eat";;politic
687;['1623384725740986382'];1623384725740986368;@WeSmokinVon @Shootcci @LI_politic_guy @DHSOffic1al @Romandrew12 @CurseHandsBand you're just trolling atp so nothing you say after this has any real meaning;;politic
688;['1623384633713762304'];1623384633713762304;"RT @Attiya54298715: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ ht…";;politic
689;['1623384573856940032'];1623384573856940032;@WeSmokinVon @LI_politic_guy @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand Disgusting human being, can’t imagine how your parents raised you, or maybe you just failed them;;politic
690;['1623384534673768448'];1623384534673768448;@DonizeteHeron @LI_politic_guy These aren’t real things that exist in the real world get off of social media;;politic
691;['1623384456504508418'];1623384456504508416;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
692;['1623384356751396865'];1623384356751396864;@RickSmithShow @mattgaetz All he does is politic.  He has probably no clue about what his job really is or how to do it.;;politic
693;['1623384347796439040'];1623384347796439040;@mayb1u @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy It’s like the reason you don’t read every flat earth or lizard people theory because you know it’s bullshit;;politic
694;['1623384338510528513'];1623384338510528512;"@Tailuigi @LI_politic_guy This is absolutely it! You don't have to understand it, hell I have trouble understanding it sometimes and I'm in it, all that anyone asks is that you let people be themselves in peace 👍

Props to you for putting effort in and trying, truly";;politic
695;['1623384306151313408'];1623384306151313408;@L0CKERHEAD @LI_politic_guy Twin;;politic
696;['1623384257048485906'];1623384257048485888;"@16Andyyx @DoodlinMcDraco @ireann15 @LI_politic_guy Low IQ take.  An inflatable woman isn't an actual woman.  A so called ""trans woman"" isn't a woman either";;politic
697;['1623384116744822786'];1623384116744822784;@LI_politic_guy Ok but there are boundries, if you a they/them cool man, none of my business you do you idc. but you ain't getting a job if you identify as a fucking dog or a combustion engine,  i wouldn't let anyone like that in.;;politic
698;['1623384094691172352'];1623384094691172352;@DoodlinMcDraco @shadeslimy2 @ireann15 @LI_politic_guy I am aware 😭 I'm just annoying a transphobe , it's my favorite activity;;politic
699;['1623383965934518304'];1623383965934518272;@JigokuCake nstead, which isn't addressing the elephant in the room: that the progressives absolutely do have an agenda, it's been building up for decades, and to say that it doesn't exist just because conservatives describe it is dishonest to say the least, as the majority of politic-;;politic
700;['1623383953536344064'];1623383953536344064;@Romandrew12 @LI_politic_guy Great to know I don't exist in reality 🤷 Imagine being less mature than a teenager lmao;;politic
701;['1623383924339576834'];1623383924339576832;@LI_politic_guy This is more relatable than you think it is lol;;politic
702;['1623383897378529280'];1623383897378529280;@LI_politic_guy I used to think this was a joke on Professor Oak asking you if you’re a Boy or a Girl;;politic
703;['1623383867494203392'];1623383867494203392;"@shadeslimy2 @DoodlinMcDraco @ireann15 @LI_politic_guy it literally says woman though ?? 
you're so confusing";;politic
704;['1623383860409933828'];1623383860409933824;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy but how did you know majority of them are inaccurate without reading studies about how accurate studies are;;politic
705;['1623383843163054080'];1623383843163054080;"RT @sax_banana: @LI_politic_guy A lot of us had the edgy ""offensive=funny"" phase. The fact that you cringe at your past self doing that mea…";;politic
706;['1623383679274995713'];1623383679274995712;@16Andyyx @shadeslimy2 @DoodlinMcDraco @LI_politic_guy He's not gonna listen to reason;;politic
707;['1623383500635385859'];1623383500635385856;@Romandrew12 @LI_politic_guy but you did cave in🤣 you're literally a christian;;politic
708;['1623383483224584193'];1623383483224584192;@WeSmokinVon @mayb1u @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy Are you insane? You think people getting depression and dying is something they have control over? I hope you get some sort of mental affliction someday;;politic
709;['1623383436080586761'];1623383436080586752;"RT @Attiya54298715: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ ht…";;politic
710;['1623383319810576385'];1623383319810576384;"@SongOfRebellion @LI_politic_guy News flash, children can be trans :o

I've known since I was around 6 or 7 that I wasn't a girl, but I was brushed off and ridiculed by adults when I told them that

Why don't we just trust kids to know themselves because, yknow.. it's themselves";;politic
711;['1623383318078291969'];1623383318078291968;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
712;['1623383311245578240'];1623383311245578240;"@16Andyyx @DoodlinMcDraco @ireann15 @LI_politic_guy Lol, no. The term ""trans woman"" is a misnomer.  Males cannot be women.";;politic
713;['1623383122095087616'];1623383122095087616;"Hellboy teaches the world what it has forgotten
We used to deal with Nazis effectively
Now TV chiefs give them platforms, newspapers &amp; consumer broadcasters give them columns &amp; shows &amp; our body politic seems to normalise them as participants in our democracy
No
Stop it
Punch them https://t.co/ASqAsRai5n";;politic
714;['1623383055758151685'];1623383055758151680;@SongOfRebellion @LI_politic_guy You’re crying over fear mongering right wingers have been spouting while they’re the same right wingers actually molesting kids;;politic
715;['1623382929282924556'];1623382929282924544;@politic_animal IMHO, one of the best things they could do is implement PR, as hopefully more parties would put forward candidates and gain (some) seats, reducing what appears to be the “narrowing” effects of the two major parties parliamentary selection procedures.;;politic
716;['1623382841709977602'];1623382841709977600;@LI_politic_guy Nah I was wild back then ngl;;politic
717;['1623382810512744451'];1623382810512744448;@16Andyyx @shadeslimy2 @ireann15 @LI_politic_guy no need to argue with that dude he is https://t.co/aw67be4Qsq;;politic
718;['1623382791554744321'];1623382791554744320;Sen. Josh Hawley proposes legal age to allow kids on social media https://t.co/sHOmOeU6AL  - @politic_talks #Politics #Political;;politic
719;['1623382695161241600'];1623382695161241600;@vapeonmybutt @Faj873 @LI_politic_guy I love how you people say we are the ones denying reality while at the same time, you reject the concept of science and imperialism.;;politic
720;['1623382682322305024'];1623382682322305024;RT @suicideasuicide: @LI_politic_guy Good reminder that a lot of the edge lords you run across online are literal children and to not take…;;politic
721;['1623382555926863875'];1623382555926863872;"@LI_politic_guy I found many stupid shit funny at younger ages.
Things change, people grow.
Every seconds that passes, present me cringes at the thought of past me.";;politic
722;['1623382542622531599'];1623382542622531584;If I block you or unfollow don’t be mad. I’m tired of all the political post. I will still support #HailState folks and Patriots but my page will be a no politic zone. Yes that even includes you my wife and mom.;;politic
723;['1623382539086823425'];1623382539086823424;"@o_ebag @LI_politic_guy I remember using gay as an insult when I was fifteen/sixteen, then when other classmates called me out on being homophobic I'd say ""yes I am"". What a fucking dick I was.";;politic
724;['1623382534175461377'];1623382534175461376;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
725;['1623382473294897152'];1623382473294897152;"@shadeslimy2 @DoodlinMcDraco @ireann15 @LI_politic_guy ?? 
those are women , why are you talking about men ? you're weird ngl";;politic
726;['1623382473030701058'];1623382473030701056;@mayb1u @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy I used to but I got out of that once I realized a majority of them are inaccurate, then I stopped.;;politic
727;['1623382390373490689'];1623382390373490688;@L0CKERHEAD @LI_politic_guy I did but that was because I didn't know what the joke meant and if I knew I wouldn't have made it;;politic
728;['1623382270668144641'];1623382270668144640;@iocmedia once more please don’t listen also to Anne Hidalgo mayor of Paris don’t exclude Russian atletes for 2024. This decision will expand the cap between normal people if the Nations and mixes politic with sport. We should cherish Russian sporters to show how are and to share;;politic
729;['1623382224283238405'];1623382224283238400;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy that doesnt tell me which parts were falsified;;politic
730;['1623382107845165059'];1623382107845165056;@WeSmokinVon @Shootcci @DHSOffic1al @Romandrew12 @CurseHandsBand @LI_politic_guy i thoguht you said you dont read studies;;politic
731;['1623381969282146324'];1623381969282146304;@skryypt @RyanJStories @HyperionVAL @BenjaBeee @LI_politic_guy Man is having a second breakdown mid-breakdown.;;politic
732;['1623381933018451970'];1623381933018451968;"@JahmajestyI This is ethnic politics on steroids.

Z politic of hatred, discord, disunity &amp; division has reached a climax. Z ethnic warlords are leading 🇪🇹 down z primrose road &amp; to hell in a handbasket.

If this isn't handled properly it will make z Rwanda Genocide look like a walk in z park";;politic
733;['1623381661084688390'];1623381661084688384;@LI_politic_guy Yeah same;;politic
734;['1623381644760555520'];1623381644760555520;@Pinata_Tomata @Faj873 @LI_politic_guy I'm sure the original tweeter should follow this young man's advice, I'm sure it's something beautiful;;politic
735;['1623381627887058944'];1623381627887058944;"RT @Attiya54298715: Fitna khan nayizi is doing dirty politic's to destabilize pakistan! Bankrupt  it &amp; spread chaos!

#پاکستان_دشمن_فتنہ ht…";;politic
736;['1623381548182523904'];1623381548182523904;@2005Cookieboy @LI_politic_guy same lmfao;;politic
737;['1623381332234493954'];1623381332234493952;@LI_politic_guy I turn into the people i mocked;;politic
738;['1623381306800328705'];1623381306800328704;"Politono - Political Election Campaign WordPress Theme
https://t.co/Lke5DhqN5X

#candidate #election #electioncampaign #nonprofit #politic #political #politicalcampaign #politicalcandidate #politicalparty";;politic
739;['1623381231663546368'];1623381231663546368;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
740;['1623381111198851096'];1623381111198851072;@L0CKERHEAD @LI_politic_guy bro I literally did the same thing;;politic
741;['1623381022304772103'];1623381022304772096;@LI_politic_guy @Erin_DBZ_Person Lmao I made those jokes too and then I discovered I was trans too;;politic
742;['1623380930705457152'];1623380930705457152;RT @L0CKERHEAD: @LI_politic_guy did anyone else go down the making those jokes to discovering that theyre trans pipeline or is that just me;;politic
743;['1623380877706162177'];1623380877706162176;@Xen_Main @Shootcci @burntflipflops @DonizeteHeron @LI_politic_guy I read that, you cut this part, somehow. There is always some person who's insane. I'm not saying that you are, but it is what it is. I don't hate them, I just say it's weird and seems like a weird escape that people use to run away from reality. https://t.co/3XYOjYmZpg;;politic
744;['1623380831786901517'];1623380831786901504;@SongOfRebellion @LI_politic_guy Big difference between speaking the truth and speaking without thought;;politic
